2026-03-27 0115,0,0001,0,30119,H2    ,245,30,82,74586,519,V,CO    ,674,50,148,111983,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 0536,0,0001,0,30089,H2    ,245,30,84,76385,519,V,CO    ,675,52,140,106943,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 0540,0,0001,0,30096,H2    ,245,46,130,100540,519,V,CO    ,677,56,146,138725,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                 
2026-03-27 0545,0,0001,0,30094,H2    ,245,30,70,13706,519,F,CO    ,688,40,120,37022,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-27 0549,0,0001,0,30063,H2    ,245,30,70,36330,519,F,CO    ,684,54,174,146039,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 0556,0,0001,0,30049,H2    ,245,44,98,81729,519,V,CO    ,673,44,150,103422,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 0601,0,0001,0,30054,H2    ,245,38,72,71552,519,V,CO    ,676,54,156,126137,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 1033,0,0001,0,29936,H2    ,246,30,70,28554,519,F,CO    ,679,46,134,106178,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 1037,0,0001,0,29943,H2    ,247,30,70,39051,519,F,CO    ,683,50,148,119594,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-27 1041,0,0001,0,29952,H2    ,245,30,70,41717,519,F,CO    ,682,54,120,94339,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-27 1042,2,0001,0,29952,H2    ,245,30,70,41717,519,F,CO    ,682,54,120,94339,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
