2026-03-12 0951,0,0001,0,30263,H2    ,245,38,146,482622,573,V,CO    ,693,40,120,10356,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-12 0955,0,0001,0,30261,H2    ,245,30,175,505861,573,V,CO    ,679,40,120,19473,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-12 0959,0,0001,0,30272,H2    ,246,34,160,525827,573,V,CO    ,695,40,120,0,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                      
2026-03-12 1003,0,0001,0,30276,H2    ,245,30,175,516146,573,V,CO    ,704,40,120,12275,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-12 1007,0,0001,0,30300,H2    ,245,38,166,526341,573,V,CO    ,684,40,120,10893,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-12 1010,0,0001,0,30306,H2    ,245,32,156,509824,573,V,CO    ,664,40,120,2150,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-12 1014,0,0001,0,30306,H2    ,245,34,158,503619,573,V,CO    ,664,40,120,14471,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-12 1018,0,0001,0,30296,H2    ,245,36,175,519334,573,V,CO    ,691,40,120,1693,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-12 1024,0,0001,0,30292,H2    ,245,40,175,530650,573,V,CO    ,663,40,120,0,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                      
2026-03-12 1031,0,0001,0,30279,H2    ,267,30,70,0,519,F,CO    ,675,50,134,81079,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                        
2026-03-12 1035,0,0001,0,30270,H2    ,248,30,70,16457,519,F,CO    ,676,54,148,70238,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1039,0,0001,0,30263,H2    ,245,30,70,7987,519,F,CO    ,683,48,132,86918,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                     
2026-03-12 1044,0,0001,0,30267,H2    ,250,30,70,9955,519,F,CO    ,678,42,152,74836,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                     
2026-03-12 1048,0,0001,0,30273,H2    ,245,30,70,14467,519,F,CO    ,674,40,120,46657,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1052,0,0001,0,30273,H2    ,247,30,70,9201,519,F,CO    ,673,44,124,50700,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                     
2026-03-12 1058,0,0001,0,30272,H2    ,245,30,70,10507,519,F,CO    ,661,46,130,65257,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1103,0,0001,0,30271,H2    ,246,30,70,17858,519,F,CO    ,673,40,136,65974,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1107,0,0001,0,30277,H2    ,245,30,70,36259,519,F,CO    ,675,40,130,72994,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1112,0,0001,0,30274,H2    ,245,30,70,28636,519,F,CO    ,673,54,146,88159,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1116,0,0001,0,30278,H2    ,245,30,70,23201,519,F,CO    ,684,50,142,100678,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-12 1120,0,0001,0,30284,H2    ,245,30,70,28408,519,F,CO    ,683,50,146,70766,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-12 1125,0,0001,0,30287,H2    ,245,30,70,18767,519,F,CO    ,680,48,120,58199,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
