2026-03-15 0009,0,0001,0,30173,H2    ,245,40,98,102010,519,V,CO    ,676,44,140,81835,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-15 0018,0,0001,0,30203,H2    ,245,30,76,86366,519,V,CO    ,685,46,120,69748,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0024,0,0001,0,30229,H2    ,245,30,116,113219,519,V,CO    ,686,54,146,99899,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0031,0,0001,0,30231,H2    ,245,32,96,111135,519,V,CO    ,684,52,120,81197,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-15 0035,0,0001,0,30225,H2    ,245,40,108,118472,519,V,CO    ,682,50,120,66305,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0039,0,0001,0,30223,H2    ,245,30,132,122689,519,V,CO    ,676,42,162,94406,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0048,2,0001,0,30223,H2    ,245,40,126,122236,519,V,CO    ,683,46,128,80395,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0053,0,0001,0,30204,H2    ,245,40,76,86801,519,V,CO    ,681,54,150,85806,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0100,0,0001,0,30186,H2    ,245,40,82,97004,519,V,CO    ,693,40,120,41831,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0127,0,0001,0,30219,H2    ,245,32,106,102170,519,V,CO    ,679,46,130,91291,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                  
2026-03-15 0133,0,0001,0,30222,H2    ,245,30,70,85092,519,V,CO    ,672,52,140,91620,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0138,0,0001,0,30225,H2    ,245,30,72,73995,519,V,CO    ,684,48,132,77873,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0205,0,0001,0,30226,H2    ,245,30,100,95938,519,V,CO    ,679,54,126,81408,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                   
2026-03-15 0211,0,0001,0,30234,H2    ,245,48,84,79732,519,V,CO    ,681,50,134,99514,716,V,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                    
2026-03-15 0216,0,0001,0,30167,H2    ,250,30,70,0,519,F,CO    ,683,40,120,4631,716,F,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,      ,0,0,0,0,0,*,                                                                                         
